id,source_id,drug_id,name,url,type,n_reviews,manufacturer_id
12820,3,DB01105,Meridia,,,NULL,883
12821,3,DB01105,Meridia,,,NULL,1566
12822,3,DB01106,Livostin,,,NULL,3541
12823,3,DB01106,Livostin,,,NULL,2880
12824,3,DB01106,"Livostin Eye Drops",,,NULL,509
12825,3,DB01106,"Livostin Sus Nas 0.5mg/ml",,,NULL,1859
12826,3,DB01109,"Calcilean Inj 20000unit/0.8ml",,,NULL,3823
12827,3,DB01109,"Calciparine Inj 20000iu/amp",,,NULL,3474
12828,3,DB01109,"Calciparine Inj 5000iu",,,NULL,3474
12829,3,DB01109,Hep-Lock,,,NULL,3755
12830,3,DB01109,"Hep-Lock U/P",,,NULL,3755
12831,3,DB01109,"Hepalean 10,000 USP",,,NULL,2820
12832,3,DB01109,"Hepalean 1000 USP",,,NULL,2820
12833,3,DB01109,"Hepalean 25,000 USP",,,NULL,2820
12834,3,DB01109,"Hepalean-lok 10 USP",,,NULL,2820
12835,3,DB01109,"Hepalean-lok 100 USP",,,NULL,2820
12836,3,DB01109,Heparin,,,NULL,2520
12837,3,DB01109,"Heparin Leo 100unit/ml",,,NULL,1717
12838,3,DB01110,"3M Cavilon Antifungal",,,NULL,2833
12839,3,DB01110,"7 Day Vaginal",,,NULL,3423
12840,3,DB01110,"Aloe Vesta Antifungal",,,NULL,2501
12841,3,DB01110,"Aloe Vesta Clear Antifungal",,,NULL,2440
12842,3,DB01110,"Aloe Vesta Clear Antifungal 141g",,,NULL,2174
12843,3,DB01110,"Aloe Vesta Clear Antifungal 56g",,,NULL,2174
12844,3,DB01110,Anti-Fungal,,,NULL,2344
12845,3,DB01110,"Anti-Fungal Buttery Balm Lady Bits",,,NULL,1758
12846,3,DB01110,Antifungal,,,NULL,3677
12847,3,DB01110,Antifungal,,,NULL,623
12848,3,DB01110,Antifungal,,,NULL,1734
12849,3,DB01110,Antifungal,,,NULL,124
12850,3,DB01110,Antifungal,,,NULL,3442
12851,3,DB01110,Antifungal,,,NULL,3423
12852,3,DB01110,Antifungal,,,NULL,2100
12853,3,DB01110,"Antifungal Body",,,NULL,2842
12854,3,DB01110,"Antifungal Cream",,,NULL,3423
12855,3,DB01110,"Antifungal Skin Care CVS",,,NULL,568
12856,3,DB01111,Colistimethate,,,NULL,1446
12857,3,DB01111,Colistimethate,,,NULL,3078
12858,3,DB01111,Colistimethate,,,NULL,1263
12859,3,DB01111,Colistimethate,,,NULL,3284
12860,3,DB01111,Colistimethate,,,NULL,4009
12861,3,DB01111,Colistimethate,,,NULL,3678
12862,3,DB01111,Colistimethate,,,NULL,1175
12863,3,DB01111,"Colistimethate for Injection",,,NULL,2038
12864,3,DB01111,"Colistimethate for Injection U.S.P.",,,NULL,1326
12865,3,DB01111,"Colistimethate Sodium",,,NULL,2653
12866,3,DB01111,Colobreathe,,,NULL,1576
12867,3,DB01111,"Coly-Mycin M",,,NULL,1907
12868,3,DB01111,"Coly-Mycin M",,,NULL,1175
12869,3,DB01111,"Coly-mycin M Parenteral",,,NULL,29
12870,3,DB01112,Apo-cefuroxime,,,NULL,3195
12871,3,DB01112,Auro-cefuroxime,,,NULL,3334
12872,3,DB01112,Ceftin,,,NULL,1695
12873,3,DB01112,Ceftin,,,NULL,1844
12874,3,DB01112,Ceftin,,,NULL,2880
12875,3,DB01112,Ceftin,,,NULL,612
12876,3,DB01112,Ceftin,,,NULL,2117
12877,3,DB01112,"Ceftin - Pwr 250mg/sachet",,,NULL,1844
12878,3,DB01112,"Ceftin - Tab 250mg",,,NULL,1844
12879,3,DB01112,"Ceftin - Tab 500mg",,,NULL,1844
12880,3,DB01112,"Ceftin for Oral Suspension-pws 250mg/pck",,,NULL,665
12881,3,DB01112,"Ceftin Pws 125mg/5ml",,,NULL,665
12882,3,DB01112,"Ceftin Tab 250mg",,,NULL,665
12883,3,DB01112,"Ceftin Tab 500mg",,,NULL,665
12884,3,DB01112,Cefuroxime,,,NULL,306
12885,3,DB01113,"Papaverine Hydrochloride",,,NULL,3075
12886,3,DB01113,"Papaverine Hydrochloride",,,NULL,2152
12887,3,DB01113,"Papaverine Hydrochloride",,,NULL,1652
12888,3,DB01113,"Papaverine Hydrochloride",,,NULL,380
12889,3,DB01113,"Papaverine Hydrochloride Injection USP",,,NULL,3006
12890,3,DB01114,"4 Hour Allergy Relief",,,NULL,1432
12891,3,DB01114,"999 Cold Remedy",,,NULL,3589
12892,3,DB01114,"999 Cold Remedy Granular",,,NULL,3589
12893,3,DB01114,"999 Cold Remedy Granular",,,NULL,3234
12894,3,DB01114,"999 GANMAOLING Cold",,,NULL,3076
12895,3,DB01114,AccuHist,,,NULL,2751
12896,3,DB01114,"AccuHist PDX",,,NULL,2751
12897,3,DB01114,"Acetaminophen, Ascorbic acid, Chlorpheniramine Maleate",,,NULL,1382
12898,3,DB01114,"Acetaminophen, Chlorpheniramine Maleate, Dextromethorphan Hydrobromide, Phenylephrine Hydrochloride",,,NULL,2189
12899,3,DB01114,"Acetaminophen, Chlorpheniramine Maleate, Phenylephrine Hydrochloride",,,NULL,2189
12900,3,DB01114,"Acetaminophen, Phenylephrine Hydrochloride, Chlorpheniramine Maleate",,,NULL,1382
12901,3,DB01114,"Acta Tabs PE",,,NULL,2892
12902,3,DB01114,"Acti PE",,,NULL,918
12903,3,DB01114,"Actifed PE",,,NULL,3004
12904,3,DB01114,"Actifed PE Plus",,,NULL,3004
12905,3,DB01114,"Advil Allergy and Congestion Relief",,,NULL,2176
12906,3,DB01115,Adalat,,,NULL,3096
12907,3,DB01115,"Adalat - Cap 10mg",,,NULL,3096
12908,3,DB01115,"Adalat Cap 10mg",,,NULL,1869
12909,3,DB01115,"Adalat Cap 5mg",,,NULL,1869
12910,3,DB01115,"Adalat CC",,,NULL,3096
12911,3,DB01115,"Adalat CC",,,NULL,2880
12912,3,DB01115,"Adalat CC",,,NULL,1429
12913,3,DB01115,"Adalat CC",,,NULL,3862
12914,3,DB01115,"Adalat CC",,,NULL,4062
12915,3,DB01115,"Adalat Oros",,,NULL,3096
12916,3,DB01117,Apo-atovaquone,,,NULL,3195
12917,3,DB01117,Atovaquone,,,NULL,170
12918,3,DB01117,Atovaquone,,,NULL,2903
12919,3,DB01117,Atovaquone,,,NULL,3186
12920,3,DB01117,Atovaquone,,,NULL,3026
12921,3,DB01117,Atovaquone,,,NULL,1554
12922,3,DB01117,Atovaquone,,,NULL,3905
12923,3,DB01117,Atovaquone,,,NULL,2004
12924,3,DB01117,Atovaquone,,,NULL,2948
12925,3,DB01117,Atovaquone,,,NULL,3826
12926,3,DB01117,Atovaquone,,,NULL,1307
12927,3,DB01117,"Atovaquone and Proguanil HCl",,,NULL,2550
12928,3,DB01117,"Atovaquone and Proguanil HCl",,,NULL,170
12929,3,DB01117,"Atovaquone and Proguanil HCl",,,NULL,3677
12930,3,DB01117,"Atovaquone and Proguanil HCl",,,NULL,1984
12931,3,DB01117,"Atovaquone and Proguanil Hydrochloride",,,NULL,879
12932,3,DB01117,"Atovaquone and Proguanil Hydrochloride",,,NULL,2215
12933,3,DB01117,"Atovaquone and Proguanil Hydrochloride",,,NULL,2880
12934,3,DB01117,"Atovaquone and Proguanil Hydrochloride",,,NULL,3582
12935,3,DB01117,"Atovaquone and Proguanil Hydrochloride",,,NULL,2179
12936,3,DB01118,Amiodarone,,,NULL,3666
12937,3,DB01118,Amiodarone,,,NULL,3122
12938,3,DB01118,Amiodarone,,,NULL,3667
12939,3,DB01118,"Amiodarone for Injection 50mg/ml",,,NULL,1218
12940,3,DB01118,"Amiodarone Hci",,,NULL,26
12941,3,DB01118,"Amiodarone HCl",,,NULL,1445
12942,3,DB01118,"Amiodarone HCl",,,NULL,2253
12943,3,DB01118,"Amiodarone HCl",,,NULL,643
12944,3,DB01118,"Amiodarone Hydrochloride",,,NULL,3860
12945,3,DB01118,"Amiodarone Hydrochloride",,,NULL,2880
12946,3,DB01118,"Amiodarone Hydrochloride",,,NULL,3979
12947,3,DB01118,"Amiodarone Hydrochloride",,,NULL,1092
12948,3,DB01118,"Amiodarone hydrochloride",,,NULL,879
12949,3,DB01119,Diazoxide,,,NULL,1040
12950,3,DB01119,Diazoxide,,,NULL,3312
12951,3,DB01119,Hyperstat,,,NULL,3540
12952,3,DB01119,"Hyperstat Inj 15mg/ml",,,NULL,2820
12953,3,DB01119,Proglycem,,,NULL,1447
12954,3,DB01119,Proglycem,,,NULL,3928
12955,3,DB01119,"Proglycem Susp 50mg/ml",,,NULL,2820
12956,3,DB01120,"Ag-gliclazide Mr",,,NULL,1227
12957,3,DB01120,Apo-gliclazide,,,NULL,3195
12958,3,DB01120,"Apo-gliclazide Mr",,,NULL,3195
12959,3,DB01120,Ava-gliclazide,,,NULL,1957
12960,3,DB01120,Diamicron,,,NULL,717
12961,3,DB01120,"Diamicron Mr",,,NULL,717
12962,3,DB01120,Glic,,,NULL,179
12963,3,DB01120,Gliclazide,,,NULL,3122
12964,3,DB01120,"Gliclazide -tab 80mg",,,NULL,2087
12965,3,DB01120,Gliclazide-80,,,NULL,3248
12966,3,DB01120,"Jamp Gliclazide-MR",,,NULL,84
12967,3,DB01120,"Mint-gliclazide Mr",,,NULL,741
12968,3,DB01120,Mylan-gliclazide,,,NULL,3353
12969,3,DB01120,"Mylan-gliclazide Mr",,,NULL,3353
12970,3,DB01122,Mytelase,,,NULL,1250
12971,3,DB01123,"Kerr 100 Triple Dye Dispos-A",,,NULL,2903
12972,3,DB01123,"Perineze Triple Dye",,,NULL,2821
12973,3,DB01123,"Triple Dye",,,NULL,2285
12974,3,DB01124,"Mobenol Tablets 500mg",,,NULL,277
12975,3,DB01124,"Novo-butamide 500mg",,,NULL,3457
12976,3,DB01124,"Orinase 0.5gm",,,NULL,3332
12977,3,DB01124,"Orinase 1gm",,,NULL,3332
12978,3,DB01124,Tolbutamide,,,NULL,1209
12979,3,DB01124,Tolbutamide,,,NULL,2880
12980,3,DB01124,Tolbutamide,,,NULL,3206
12981,3,DB01124,"Tolbutamide Tab 500mg",,,NULL,2664
12982,3,DB01124,"Tolbutamide Tab 500mg",,,NULL,3248
12983,3,DB01126,"Act Dutasteride",,,NULL,1218
12984,3,DB01126,Ag-dutasteride,,,NULL,1227
12985,3,DB01126,Apo-dutasteride,,,NULL,3195
12986,3,DB01126,Auro-dutasteride,,,NULL,401
12987,3,DB01126,Avodart,,,NULL,3677
12988,3,DB01126,Avodart,,,NULL,2801
12989,3,DB01126,Avodart,,,NULL,2967
12990,3,DB01126,Avodart,,,NULL,1844
12991,3,DB01126,Avodart,,,NULL,2880
12992,3,DB01126,Avodart,,,NULL,612
12993,3,DB01126,Avodart,,,NULL,1729
12994,3,DB01126,"Bakumokon 5% Minoxidil",,,NULL,3297
12995,3,DB01126,"Bakumokon 7% Minoxidil Sulfate",,,NULL,3297
12996,3,DB01126,Dutasteride,,,NULL,3848
12997,3,DB01126,Dutasteride,,,NULL,1881
12998,3,DB01126,Dutasteride,,,NULL,897
12999,3,DB01126,Dutasteride,,,NULL,3353
13000,3,DB01126,Dutasteride,,,NULL,2484
13001,3,DB01126,Dutasteride,,,NULL,1551
13002,3,DB01126,Dutasteride,,,NULL,3209
13003,3,DB01127,Econasil,,,NULL,3171
13004,3,DB01127,"Econazole Nitrate",,,NULL,2400
13005,3,DB01127,"Econazole Nitrate",,,NULL,3677
13006,3,DB01127,"Econazole Nitrate",,,NULL,2215
13007,3,DB01127,"Econazole Nitrate",,,NULL,170
13008,3,DB01127,"Econazole Nitrate",,,NULL,512
13009,3,DB01127,"Econazole Nitrate",,,NULL,1209
13010,3,DB01127,"Econazole Nitrate",,,NULL,241
13011,3,DB01127,"Econazole Nitrate",,,NULL,1646
13012,3,DB01127,"Econazole Nitrate",,,NULL,4046
13013,3,DB01127,"Econazole Nitrate",,,NULL,791
13014,3,DB01127,"Econazole Nitrate",,,NULL,304
13015,3,DB01127,"Econazole Nitrate",,,NULL,2880
13016,3,DB01127,"Econazole Nitrate",,,NULL,1103
13017,3,DB01127,"Econazole Nitrate",,,NULL,2100
13018,3,DB01127,"Econazole Nitrate 1% / Niacinamide 4%",,,NULL,2646
13019,3,DB01127,"Econazole Nitrate Cream",,,NULL,132
13020,3,DB01127,"Econazole Nitrate Cream",,,NULL,2468
13021,3,DB01128,"Accel-bicalutamide Tablets USP",,,NULL,3246
13022,3,DB01128,Ach-bicalutamide,,,NULL,3208
13023,3,DB01128,"Act Bicalutamide",,,NULL,1355
13024,3,DB01128,Ag-bicalutamide,,,NULL,1227
13025,3,DB01128,Apo-bicalutamide,,,NULL,3195
13026,3,DB01128,Ava-bicalutamide,,,NULL,1957
13027,3,DB01128,Bicalutamide,,,NULL,38
13028,3,DB01128,Bicalutamide,,,NULL,3075
13029,3,DB01128,Bicalutamide,,,NULL,3353
13030,3,DB01128,Bicalutamide,,,NULL,3340
13031,3,DB01128,Bicalutamide,,,NULL,3195
13032,3,DB01128,Bicalutamide,,,NULL,2880
13033,3,DB01128,Bicalutamide,,,NULL,101
13034,3,DB01128,Bicalutamide,,,NULL,1038
13035,3,DB01128,Bicalutamide,,,NULL,1959
13036,3,DB01128,Bicalutamide,,,NULL,1340
13037,3,DB01128,Bicalutamide,,,NULL,43
13038,3,DB01128,Bicalutamide,,,NULL,3945
13039,3,DB01128,Bicalutamide,,,NULL,2104
13040,3,DB01129,Abbott-rabeprazole,,,NULL,3697
13041,3,DB01129,Aciphex,,,NULL,2880
13042,3,DB01129,AcipHex,,,NULL,1984
13043,3,DB01129,AcipHex,,,NULL,616
13044,3,DB01129,AcipHex,,,NULL,2801
13045,3,DB01129,AcipHex,,,NULL,3833
13046,3,DB01129,AcipHex,,,NULL,3423
13047,3,DB01129,"AcipHex Sprinkle",,,NULL,231
13048,3,DB01129,"AcipHex Sprinkle",,,NULL,811
13049,3,DB01129,"AcipHex Sprinkle",,,NULL,3833
13050,3,DB01129,Ag-rabeprazole,,,NULL,1227
13051,3,DB01129,Apo-rabeprazole,,,NULL,3195
13052,3,DB01129,"Dom-rabeprazole EC",,,NULL,2252
13053,3,DB01130,Dermatop,,,NULL,2880
13054,3,DB01130,Dermatop,,,NULL,3163
13055,3,DB01130,Dermatop,,,NULL,227
13056,3,DB01130,"Dermatop Emollient Cream",,,NULL,1531
13057,3,DB01130,"Dermatop Ointment",,,NULL,1531
13058,3,DB01130,Prednicarbate,,,NULL,3874
13059,3,DB01130,Prednicarbate,,,NULL,2610
13060,3,DB01130,Prednicarbate,,,NULL,3145
13061,3,DB01130,Prednicarbate,,,NULL,301
13062,3,DB01131,"Atovaquone and Proguanil HCl",,,NULL,2550
13063,3,DB01131,"Atovaquone and Proguanil HCl",,,NULL,170
13064,3,DB01131,"Atovaquone and Proguanil HCl",,,NULL,3677
13065,3,DB01131,"Atovaquone and Proguanil HCl",,,NULL,1984
13066,3,DB01131,"Atovaquone and Proguanil Hydrochloride",,,NULL,879
13067,3,DB01131,"Atovaquone and Proguanil Hydrochloride",,,NULL,3677
13068,3,DB01131,"Atovaquone and Proguanil Hydrochloride",,,NULL,2215
13069,3,DB01131,"Atovaquone and Proguanil Hydrochloride",,,NULL,706
13070,3,DB01131,"Atovaquone and Proguanil Hydrochloride",,,NULL,1209
13071,3,DB01131,"Atovaquone and Proguanil Hydrochloride",,,NULL,762
13072,3,DB01131,"Atovaquone and Proguanil Hydrochloride",,,NULL,1395
13073,3,DB01131,"Atovaquone and Proguanil Hydrochloride",,,NULL,2880
13074,3,DB01131,"Atovaquone and Proguanil Hydrochloride",,,NULL,148
13075,3,DB01131,"Atovaquone and Proguanil Hydrochloride",,,NULL,3720
13076,3,DB01131,"Atovaquone and Proguanil Hydrochloride",,,NULL,3442
13077,3,DB01131,"Atovaquone and Proguanil Hydrochloride",,,NULL,3582
13078,3,DB01131,"Atovaquone and Proguanil Hydrochloride",,,NULL,2179
13079,3,DB01131,"Atovaquone and Proguanil Hydrochloride",,,NULL,2550
13080,3,DB01131,"Atovaquone and Proguanil Hydrochloride Pediatric",,,NULL,3517
13081,3,DB01132,"Accel Pioglitazone",,,NULL,3246
13082,3,DB01132,Ach-pioglitazone,,,NULL,3208
13083,3,DB01132,"Act Pioglitazone",,,NULL,1218
13084,3,DB01132,"Actoplus Met",,,NULL,2880
13085,3,DB01132,"Actoplus Met",,,NULL,3423
13086,3,DB01132,"Actoplus Met",,,NULL,1877
13087,3,DB01132,"Actoplus Met XR",,,NULL,1877
13088,3,DB01132,Actos,,,NULL,1490
13089,3,DB01133,Skelid,,,NULL,1250
13090,3,DB01135,Nuromax,,,NULL,234
13091,3,DB01135,Nuromax,,,NULL,1566
13092,3,DB01136,Apo-carvedilol,,,NULL,3195
13093,3,DB01136,Auro-carvedilol,,,NULL,401
13094,3,DB01136,Ava-carvedilol,,,NULL,1957
13095,3,DB01136,Carvedilol,,,NULL,3961
13096,3,DB01136,Carvedilol,,,NULL,3761
13097,3,DB01136,Carvedilol,,,NULL,3779
13098,3,DB01137,"Act Levofloxacin",,,NULL,1218
13099,3,DB01137,Apo-levofloxacin,,,NULL,3195
13100,3,DB01137,Auro-levofloxacin,,,NULL,401
13101,3,DB01137,Ava-levofloxacin,,,NULL,1957
13102,3,DB01137,Dom-levofloxacin,,,NULL,2252
13103,3,DB01137,Iquix,,,NULL,2828
13104,3,DB01137,Levaquin,,,NULL,1152
13105,3,DB01137,Levaquin,,,NULL,2880
13106,3,DB01138,"Antazone Tab 100mg",,,NULL,3628
13107,3,DB01138,"Antazone Tab 200mg",,,NULL,3628
13108,3,DB01138,"Anturan 100mg",,,NULL,509
13109,3,DB01138,"Anturan 200mg",,,NULL,509
13110,3,DB01138,Anturane,,,NULL,509
13111,3,DB01138,"Apo Sulfinpyrazone Tab 100mg",,,NULL,3195
13112,3,DB01138,"Novo-pyrazone Tab 100mg",,,NULL,3457
13113,3,DB01138,"Novo-pyrazone Tab 200mg",,,NULL,3457
13114,3,DB01138,"Nu-sulfinpyrazone Tab 100mg",,,NULL,1914
13115,3,DB01138,"Nu-sulfinpyrazone Tab 200mg",,,NULL,1914
13116,3,DB01138,Sulfinpyrazone,,,NULL,3206
13117,3,DB01138,"Sulfinpyrazone 100 Tab",,,NULL,3248
13118,3,DB01138,"Sulfinpyrazone 200 Tab",,,NULL,3248
13119,3,DB01138,"Sulfinpyrazone Tablets 100mg",,,NULL,3491
13120,3,DB01138,"Sulfinpyrazone Tablets 200mg",,,NULL,3491
13121,3,DB01140,Apo-cefadroxil,,,NULL,3195
13122,3,DB01140,Cefadroxil,,,NULL,879
13123,3,DB01140,Cefadroxil,,,NULL,3961
13124,3,DB01140,Cefadroxil,,,NULL,3923
13125,3,DB01140,Cefadroxil,,,NULL,1185
13126,3,DB01140,Cefadroxil,,,NULL,1198
13127,3,DB01140,Cefadroxil,,,NULL,2880
13128,3,DB01140,Cefadroxil,,,NULL,1511
13129,3,DB01140,Cefadroxil,,,NULL,587
13130,3,DB01140,Cefadroxil,,,NULL,3205
13131,3,DB01141,Micafungin,,,NULL,3078
13132,3,DB01141,Mycamine,,,NULL,904
13133,3,DB01141,Mycamine,,,NULL,1704
13134,3,DB01142,"Alti-doxepin - Cap 10mg",,,NULL,810
13135,3,DB01142,"Alti-doxepin-cap 25mg",,,NULL,810
13136,3,DB01142,"Alti-doxepin-cap 50mg",,,NULL,810
13137,3,DB01142,"Alti-doxepin-cap 75mg",,,NULL,810
13138,3,DB01142,Doxepin,,,NULL,124
13139,3,DB01142,Doxepin,,,NULL,3206
13140,3,DB01142,"Doxepin HCl",,,NULL,2445
13141,3,DB01142,"Doxepin Hydrochloride",,,NULL,2031
13142,3,DB01142,"Doxepin Hydrochloride",,,NULL,2978
13143,3,DB01143,Amifostine,,,NULL,447
13144,3,DB01143,Amifostine,,,NULL,3
13145,3,DB01143,Amifostine,,,NULL,16
13146,3,DB01143,Ethyol,,,NULL,2258
13147,3,DB01143,Ethyol,,,NULL,2259
13148,3,DB01143,Ethyol,,,NULL,647
13149,3,DB01143,"Ethyol - Pws IV 500mg/vial",,,NULL,2265
13150,3,DB01144,Daranide,,,NULL,791
13151,3,DB01144,Keveyis,,,NULL,791
13152,3,DB01144,Keveyis,,,NULL,954
13153,3,DB01146,"Biohisdex DM Decongestant",,,NULL,2359
13154,3,DB01146,"Biohisdine DM Decongestant",,,NULL,2359
13155,3,DB01146,Corytab,,,NULL,2779
13156,3,DB01146,"Creo-rectal Adultes/adults",,,NULL,3491
13157,3,DB01146,"Creo-rectal Enfants/children",,,NULL,3491
13158,3,DB01146,"Creo-rectal Nourrisson",,,NULL,3006
13159,3,DB01146,"Emercidin D Tab",,,NULL,1316
13160,3,DB01146,"Emercreme No4 Ont Efa",,,NULL,3969
13161,3,DB01146,"Jamp-cough Suppositories Adult",,,NULL,84
13162,3,DB01146,"Jamp-suppositories Children",,,NULL,84
13163,3,DB01146,Metrate,,,NULL,948
13164,3,DB01146,"Nezger Tab",,,NULL,3894
13165,3,DB01146,"Oradrine 2 Tab",,,NULL,1593
13166,3,DB01146,"Oradrine Tablets",,,NULL,3969
13167,3,DB01146,"Sinugex 38",,,NULL,999
13168,3,DB01146,"Vito Bronches Sirop",,,NULL,2664
13169,3,DB01147,"Apo Cloxi Cap 250mg",,,NULL,3195
13170,3,DB01147,"Apo Cloxi Cap 500mg",,,NULL,3195
13171,3,DB01147,"Apo Cloxi for Oral Soln 125mg/5ml",,,NULL,3195
13172,3,DB01147,Cloxacillin,,,NULL,3248
13173,3,DB01147,"Cloxacillin for Injection",,,NULL,1326
13174,3,DB01147,"Cloxacillin Sodium for Injection",,,NULL,1218
13175,3,DB01147,"Cloxacillin Sodium Sterile Inj 250mg/vial",,,NULL,3457
13176,3,DB01147,"Cloxacillin-250 Cap",,,NULL,3248
13177,3,DB01147,"Nu-cloxi Capsules 250mg",,,NULL,1914
13178,3,DB01147,"Nu-cloxi Capsules 500mg",,,NULL,1914
13179,3,DB01147,"Nu-cloxi Solution 125mg/5ml",,,NULL,1914
13180,3,DB01147,"Orbenin 500 Cap 500mg",,,NULL,2760
13181,3,DB01147,"Orbenin Cap 250mg",,,NULL,731
13182,3,DB01147,"Orbenin Cap 500mg",,,NULL,731
13183,3,DB01147,"Orbenin Inj 2000mg",,,NULL,731
13184,3,DB01148,Apo-flavoxate,,,NULL,3195
13185,3,DB01148,Flavoxate,,,NULL,3627
13186,3,DB01148,"Flavoxate Hydrochloride",,,NULL,897
13187,3,DB01148,"Flavoxate Hydrochloride",,,NULL,616
13188,3,DB01148,"Flavoxate Hydrochloride",,,NULL,2081
13189,3,DB01148,"Flavoxate Hydrochloride",,,NULL,1270
13190,3,DB01148,"Flavoxate Hydrochloride",,,NULL,2105
13191,3,DB01148,"Flavoxate Hydrochloride",,,NULL,2880
13192,3,DB01148,"Flavoxate Hydrochloride",,,NULL,1234
13193,3,DB01148,"Flavoxate Hydrochloride",,,NULL,2484
13194,3,DB01148,"Flavoxate Hydrochloride",,,NULL,3651
13195,3,DB01148,PMS-flavoxate,,,NULL,533
13196,3,DB01148,Urispas,,,NULL,3095
13197,3,DB01148,"Urispas Tab 200mg",,,NULL,389
13198,3,DB01148,"Urispas Tab 200mg",,,NULL,1077
13199,3,DB01149,Lin-nefazodone,,,NULL,3480
13200,3,DB01149,"Nefazodone hydrochloride",,,NULL,3961
13201,3,DB01149,"Nefazodone Hydrochloride",,,NULL,879
13202,3,DB01149,"Nefazodone Hydrochloride",,,NULL,2880
13203,3,DB01149,"Nefazodone Hydrochloride",,,NULL,1703
13204,3,DB01149,"Nefazodone Hydrochloride",,,NULL,587
13205,3,DB01149,"Nefazodone Hydrochloride",,,NULL,3928
13206,3,DB01149,"Nefazodone Hydrochloride",,,NULL,2104
13207,3,DB01150,Apo-cefprozil,,,NULL,3195
13208,3,DB01150,Auro-cefprozil,,,NULL,401
13209,3,DB01150,Ava-cefprozil,,,NULL,1957
13210,3,DB01150,Cefprozil,,,NULL,1152
13211,3,DB01150,Cefprozil,,,NULL,1198
13212,3,DB01150,Cefprozil,,,NULL,2880
13213,3,DB01150,Cefprozil,,,NULL,1511
13214,3,DB01150,Cefprozil,,,NULL,3979
13215,3,DB01151,Desipramine,,,NULL,3206
13216,3,DB01151,"Desipramine Hydrochloride",,,NULL,879
13217,3,DB01151,"Desipramine Hydrochloride",,,NULL,1984
13218,3,DB01151,"Desipramine Hydrochloride",,,NULL,3599
13219,3,DB01151,"Desipramine Hydrochloride",,,NULL,2880
13220,3,DB01151,"Desipramine Hydrochloride",,,NULL,587
13221,3,DB01151,"Desipramine Hydrochloride",,,NULL,2104
13222,3,DB01153,Ertaczo,,,NULL,879
13223,3,DB01153,Ertaczo,,,NULL,1390
13224,3,DB01153,Ertaczo,,,NULL,3450
13225,3,DB01155,Factive,,,NULL,2997
13226,3,DB01155,Factive,,,NULL,2764
13227,3,DB01155,Factive,,,NULL,3320
13228,3,DB01155,Factive,,,NULL,2636
13229,3,DB01156,"Act Bupropion XL",,,NULL,1355
13230,3,DB01156,Aplenzin,,,NULL,3750
13231,3,DB01156,Aplenzin,,,NULL,3450
13232,3,DB01156,"Aplenzin ER",,,NULL,587
13233,3,DB01156,Appbutamone,,,NULL,2459
13234,3,DB01156,Appbutamone-D,,,NULL,2459
13235,3,DB01156,"Ava-bupropion SR",,,NULL,1957
13236,3,DB01156,Budeprion,,,NULL,2212
13237,3,DB01156,Budeprion,,,NULL,1984
13238,3,DB01156,"Budeprion SR",,,NULL,2212
13239,3,DB01156,"Budeprion SR",,,NULL,1984
13240,3,DB01156,"Budeprion SR",,,NULL,3423
13241,3,DB01157,Neutrexin,,,NULL,2265
13242,3,DB01157,"Neutrexin Pws IV 25mg/vial",,,NULL,2265
13243,3,DB01158,"Bretylate Inj 50mg/ml",,,NULL,489
13244,3,DB01158,"Bretylium Tosylate",,,NULL,237
13245,3,DB01158,"Bretylium Tosylate",,,NULL,2245
13246,3,DB01158,"Bretylium Tosylate 0.2% and Dextrose 5% Inj",,,NULL,1566
13247,3,DB01158,"Bretylium Tosylate 0.4% and Dextrose 5% Inj",,,NULL,1566
13248,3,DB01158,"Bretylium Tosylate Inj 50mg/ml",,,NULL,1566
13249,3,DB01158,"Bretylium Tosylate Injection USP",,,NULL,3006
13250,3,DB01159,"Fluothane Anesthetic",,,NULL,731
13251,3,DB01159,"Fluothane Liq Inh 1000mg/gm",,,NULL,2760
13252,3,DB01159,Halothane,,,NULL,2520
13253,3,DB01159,Halothane,,,NULL,3825
13254,3,DB01159,"Halothane Liq 99.9%",,,NULL,984
13255,3,DB01161,"(chloroprocaine Hci",,,NULL,26
13256,3,DB01161,"Chloroprocaine Hci",,,NULL,26
13257,3,DB01161,"Chloroprocaine Hydrochloride",,,NULL,3736
13258,3,DB01161,"Chloroprocaine Hydrochloride",,,NULL,2520
13259,3,DB01161,"Chloroprocaine Hydrochloride",,,NULL,16
13260,3,DB01161,Clorotekal,,,NULL,437
13261,3,DB01161,Clorotekal,,,NULL,3071
13262,3,DB01161,Nesacaine,,,NULL,3078
13263,3,DB01161,Nesacaine,,,NULL,3513
13264,3,DB01161,Nesacaine,,,NULL,165
13265,3,DB01161,"Nesacaine Ce 2% Inj 20mg/ml",,,NULL,4064
13266,3,DB01162,Apo-terazosin,,,NULL,3195
13267,3,DB01162,Dom-terazosin,,,NULL,2252
13268,3,DB01162,Hytrin,,,NULL,3697
13269,3,DB01162,Hytrin,,,NULL,2880
13270,3,DB01162,Hytrin,,,NULL,1566
13271,3,DB01164,"(40 Mmols/l) Potassium Chloride In Lactated Ringer's Injection USP",,,NULL,3755
13272,3,DB01164,"5% Dextrose In Lactated Ringer's Injection",,,NULL,437
13273,3,DB01164,"Accusol 35 K0",,,NULL,3137
13274,3,DB01164,"Accusol 35 K2",,,NULL,3137
